text,intent
"Tôi có triệu chứng huyết áp cao",symptom
"Tôi có triệu chứng khát nước nhiều",symptom
"Tôi có triệu chứng khó ngủ",symptom
"Tôi có triệu chứng khó nuốt",symptom
"Tôi có triệu chứng khó tập trung",symptom
"Tôi có triệu chứng khó thở",symptom
"Tôi có triệu chứng mệt mỏi",symptom
"Tôi có triệu chứng mệt mỏi",symptom
"Tôi có triệu chứng mệt mỏi",symptom
"Tôi có triệu chứng nghẹt mũi",symptom
"Tôi có triệu chứng nhìn mờ",symptom
"Tôi có triệu chứng nhức mỏi cơ thể",symptom
"Tôi có triệu chứng ợ chua",symptom
"Tôi có triệu chứng rối loạn tiêu hoá",symptom
"Tôi có triệu chứng sốt cao",symptom
"Tôi có triệu chứng sốt nhẹ",symptom
"Tôi có triệu chứng sốt",symptom
"Tôi có triệu chứng sưng hạch bạch huyết",symptom
"Tôi có triệu chứng tăng huyết áp",symptom
"Tôi có triệu chứng táo bón",symptom
"Tôi có triệu chứng tiêu chảy",symptom
"Tôi có triệu chứng tiểu đường",symptom
"Tôi có triệu chứng trầm cảm",symptom
"Tôi có triệu chứng tuột huyết áp",symptom
"Tôi có triệu chứng vết thương lâu lành",symptom
"Tôi có triệu chứng viêm họng",symptom
"Tôi có triệu chứng viêm phổi",symptom
"Tôi muốn giảm biểu hiện buồn nôn",symptom
"Tôi muốn giảm biểu hiện cảm cúm",symptom
"Tôi muốn giảm biểu hiện chảy nước mũi",symptom
"Tôi muốn giảm biểu hiện chóng mặt",symptom
"Tôi muốn giảm biểu hiện chướng bụng",symptom
"Tôi muốn giảm biểu hiện cứng cơ",symptom
"Tôi muốn giảm biểu hiện đau bụng",symptom
"Tôi muốn giảm biểu hiện đau đầu",symptom
"Tôi muốn giảm biểu hiện đau đầu",symptom
"Tôi muốn giảm biểu hiện đau họng",symptom
"Tôi muốn giảm biểu hiện đau lưng",symptom
"Tôi muốn giảm biểu hiện đau ngực khi thở",symptom
"Tôi muốn giảm biểu hiện đau ngực",symptom
"Tôi muốn giảm biểu hiện đi tiểu thường xuyên",symptom
"Tôi muốn giảm biểu hiện ho có đờm",symptom
"Tôi muốn giảm biểu hiện ho kéo dài",symptom
"Tôi muốn giảm biểu hiện ho khan",symptom
"Tôi muốn giảm biểu hiện huyết áp cao",symptom
"Tôi muốn giảm biểu hiện khát nước nhiều",symptom
"Tôi muốn giảm biểu hiện khó ngủ",symptom
"Tôi muốn giảm biểu hiện khó nuốt",symptom
"Tôi muốn giảm biểu hiện khó tập trung",symptom
"Tôi muốn giảm biểu hiện khó thở",symptom
"Tôi muốn giảm biểu hiện mệt mỏi",symptom
"Tôi muốn giảm biểu hiện mệt mỏi",symptom
"Tôi muốn giảm biểu hiện mệt mỏi",symptom
"Tôi muốn giảm biểu hiện nghẹt mũi",symptom
"Tôi muốn giảm biểu hiện nhìn mờ",symptom
"Tôi muốn giảm biểu hiện nhức mỏi cơ thể",symptom
"Tôi muốn giảm biểu hiện ợ chua",symptom
"Tôi muốn giảm biểu hiện rối loạn tiêu hoá",symptom
"Tôi muốn giảm biểu hiện sốt cao",symptom
"Tôi muốn giảm biểu hiện sốt nhẹ",symptom
"Tôi muốn giảm biểu hiện sốt",symptom
"Tôi muốn giảm biểu hiện sưng hạch bạch huyết",symptom
"Tôi muốn giảm biểu hiện tăng huyết áp",symptom
"Tôi muốn giảm biểu hiện táo bón",symptom
"Tôi muốn giảm biểu hiện tiêu chảy",symptom
"Tôi muốn giảm biểu hiện tiểu đường",symptom
"Tôi muốn giảm biểu hiện trầm cảm",symptom
"Tôi muốn giảm biểu hiện tuột huyết áp",symptom
"Tôi muốn giảm biểu hiện vết thương lâu lành",symptom
"Tôi muốn giảm biểu hiện viêm họng",symptom
"Tôi muốn giảm biểu hiện viêm phổi",symptom
"Tôi muốn giảm triệu chứng buồn nôn",symptom
"Tôi muốn giảm triệu chứng cảm cúm",symptom
"Tôi muốn giảm triệu chứng chảy nước mũi",symptom
"Tôi muốn giảm triệu chứng chóng mặt",symptom
"Tôi muốn giảm triệu chứng chướng bụng",symptom
"Tôi muốn giảm triệu chứng cứng cơ",symptom
"Tôi muốn giảm triệu chứng đau bụng",symptom
"Tôi muốn giảm triệu chứng đau đầu",symptom
"Tôi muốn giảm triệu chứng đau đầu",symptom
"Tôi muốn giảm triệu chứng đau họng",symptom
"Tôi muốn giảm triệu chứng đau lưng",symptom
"Tôi muốn giảm triệu chứng đau ngực khi thở",symptom
"Tôi muốn giảm triệu chứng đau ngực",symptom
"Tôi muốn giảm triệu chứng đi tiểu thường xuyên",symptom
"Tôi muốn giảm triệu chứng ho có đờm",symptom
"Tôi muốn giảm triệu chứng ho kéo dài",symptom
"Tôi muốn giảm triệu chứng ho khan",symptom
"Tôi muốn giảm triệu chứng huyết áp cao",symptom
"Tôi muốn giảm triệu chứng khát nước nhiều",symptom
"Tôi muốn giảm triệu chứng khó ngủ",symptom
"Tôi muốn giảm triệu chứng khó nuốt",symptom
"Tôi muốn giảm triệu chứng khó tập trung",symptom
"Tôi muốn giảm triệu chứng khó thở",symptom
"Tôi muốn giảm triệu chứng mệt mỏi",symptom
"Tôi muốn giảm triệu chứng mệt mỏi",symptom
"Tôi muốn giảm triệu chứng mệt mỏi",symptom
"Tôi muốn giảm triệu chứng nghẹt mũi",symptom
"Tôi muốn giảm triệu chứng nhìn mờ",symptom
"Tôi muốn giảm triệu chứng nhức mỏi cơ thể",symptom
"Tôi muốn giảm triệu chứng ợ chua",symptom
"Tôi muốn giảm triệu chứng rối loạn tiêu hoá",symptom
"Tôi muốn giảm triệu chứng sốt cao",symptom
"Tôi muốn giảm triệu chứng sốt nhẹ",symptom
"Tôi muốn giảm triệu chứng sốt",symptom
"Tôi muốn giảm triệu chứng sưng hạch bạch huyết",symptom
"Tôi muốn giảm triệu chứng tăng huyết áp",symptom
"Tôi muốn giảm triệu chứng táo bón",symptom
"Tôi muốn giảm triệu chứng tiêu chảy",symptom
"Tôi muốn giảm triệu chứng tiểu đường",symptom
"Tôi muốn giảm triệu chứng trầm cảm",symptom
"Tôi muốn giảm triệu chứng tuột huyết áp",symptom
"Tôi muốn giảm triệu chứng vết thương lâu lành",symptom
"Tôi muốn giảm triệu chứng viêm họng",symptom
"Tôi muốn giảm triệu chứng viêm phổi",symptom
"Tôi nên dùng thuốc gì cho triệu chứng cảm cúm?",symptom
"Tôi nên dùng thuốc gì cho triệu chứng ho có đờm?",symptom
"Tôi nên làm gì để giảm triệu chứng của bệnh lo âu?", symptom
"Tôi nên làm gì khi có triệu chứng chóng mặt?", symptom
"Tôi nên làm gì khi có triệu chứng ho kéo dài?", symptom
"Tôi nên làm gì khi có triệu chứng ho kéo dài?",symptom
"Tôi nên làm gì khi có triệu chứng khó thở?", symptom
"Triệu chứng bệnh cúm là gì?",symptom
"Triệu chứng của bệnh cảm cúm là gì?",symptom
"Triệu chứng của bệnh cúm là gì?",symptom
"Triệu chứng của bệnh đau bụng kinh là gì?",symptom
"Triệu chứng của bệnh đau dạ dày là gì?",symptom
"Triệu chứng của bệnh đau lưng là gì?",symptom
"Triệu chứng của bệnh huyết áp cao là gì?",symptom
"Triệu chứng của bệnh lupus là gì?",symptom
"Triệu chứng của bệnh Parkinson là gì?",symptom
"Triệu chứng của bệnh phổi tắc nghẽn mạn tính là gì?",symptom
"Triệu chứng của bệnh sốt rét là gì?",symptom
"Triệu chứng của bệnh suy thận là gì?",symptom
"Triệu chứng của bệnh tâm thần phân liệt là gì?",symptom
"Triệu chứng của bệnh tăng huyết áp là gì?",symptom
"Triệu chứng của bệnh thiếu máu là gì?",symptom
"Triệu chứng của bệnh tiểu đường là gì?",symptom
"Triệu chứng của bệnh tiểu đường type 1 là gì?",symptom
"Triệu chứng của bệnh trào ngược dạ dày thực quản là gì?",symptom
"Triệu chứng của bệnh ung thư phổi là gì?",symptom
"Triệu chứng của bệnh viêm bàng quang là gì?",symptom
"Triệu chứng của bệnh viêm da cơ địa là gì?",symptom
"Triệu chứng của bệnh viêm dạ dày là gì?",symptom
"Triệu chứng của bệnh viêm gan là gì?",symptom
"Triệu chứng của bệnh viêm gan virus là gì?",symptom
"Triệu chứng của bệnh viêm khớp dạng thấp là gì?",symptom
"Triệu chứng của bệnh viêm khớp dạng thấp là gì?",symptom
"Triệu chứng của bệnh viêm khớp là gì?",symptom
"Triệu chứng của bệnh viêm khớp là gì?",symptom
"Triệu chứng của bệnh viêm màng não là gì?",symptom
"Triệu chứng của bệnh viêm mũi dị ứng là gì?",symptom
"Triệu chứng của bệnh viêm phế quản là gì?",symptom
"Triệu chứng của bệnh viêm phổi là gì?",symptom
"Triệu chứng của bệnh viêm phổi là gì?",symptom
"Triệu chứng của bệnh viêm ruột là gì?",symptom
"Triệu chứng của bệnh viêm ruột là gì?",symptom
"Triệu chứng của bệnh viêm tụy là gì?",symptom


"Báo cáo tình hình dịch bệnh tại địa phương là gì?",consultant
"Báo cáo về dịch bệnh hiện nay cho biết điều gì?",consultant
"Bảo hiểm y tế có áp dụng cho các dịch vụ chăm sóc sức khỏe tâm thần không?",consultant
"Bảo hiểm y tế có áp dụng cho các dịch vụ y tế khẩn cấp không?",consultant
"Bảo hiểm y tế có áp dụng cho người nước ngoài không?",consultant
"Bảo hiểm y tế có bao gồm chi phí điều trị nội trú không?",consultant
"Bảo hiểm y tế có bao gồm chi phí xét nghiệm không?",consultant
"Bảo hiểm y tế có bao gồm dịch vụ chăm sóc sức khỏe tâm thần không?",consultant
"Bảo hiểm y tế có bao gồm dịch vụ khám bệnh miễn phí không?",consultant
"Bảo hiểm y tế có bao gồm dịch vụ khám bệnh tại nhà không?",consultant
"Bảo hiểm y tế có cần phải nộp phí hàng tháng không?",consultant
"Bảo hiểm y tế có cần phải tái ký hàng năm không?",consultant
"Bảo hiểm y tế có chi phí điều trị bệnh lý cấp cứu không?",consultant
"Bảo hiểm y tế có chi trả cho các dịch vụ không chính thức không?",consultant
"Bảo hiểm y tế có chi trả cho các dịch vụ y tế không chính thức không?",consultant
"Bảo hiểm y tế có chi trả cho dịch vụ cấp cứu không?",consultant
"Bảo hiểm y tế có chi trả cho dịch vụ chăm sóc sức khỏe dự phòng không?",consultant
"Bảo hiểm y tế có chi trả cho dịch vụ điều trị tâm lý không?",consultant
"Bảo hiểm y tế có chi trả cho dịch vụ khám bệnh tại nhà không?",consultant
"Bảo hiểm y tế có chi trả cho dịch vụ khám bệnh tại phòng khám tư nhân không?",consultant
"Bảo hiểm y tế có chi trả cho dịch vụ khám sức khỏe tổng quát không?",consultant
"Bảo hiểm y tế có chi trả cho dịch vụ xét nghiệm không?",consultant
"Bảo hiểm y tế có chi trả cho điều trị bệnh lý chuyên khoa không?",consultant
"Bảo hiểm y tế có chi trả cho điều trị bệnh tâm lý không?",consultant
"Bảo hiểm y tế có chi trả cho khám sức khỏe định kỳ không?",consultant
"Bảo hiểm y tế có chi trả cho những dịch vụ nào?",consultant
"Bảo hiểm y tế có chi trả cho phẫu thuật không?",consultant
"Bảo hiểm y tế có chi trả cho thuốc men không?",consultant
"Bảo hiểm y tế có hỗ trợ chi phí điều trị tại nhà không?",consultant
"Bảo hiểm y tế có hỗ trợ cho các bệnh lý mãn tính không?",consultant
"Bảo hiểm y tế có hỗ trợ cho các dịch vụ chăm sóc sức khỏe không?",consultant
"Bảo hiểm y tế có hỗ trợ cho các dịch vụ điều trị tâm lý không?",consultant
"Bảo hiểm y tế có hỗ trợ cho chi phí điều trị tại nhà không?",consultant
"Bảo hiểm y tế có hỗ trợ cho người lớn tuổi không?",consultant
"Bảo hiểm y tế có hỗ trợ cho người mắc bệnh hiểm nghèo không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc điều trị bệnh lý mãn tính không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc điều trị bệnh lý nặng không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc điều trị bệnh lý nghiêm trọng không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc điều trị bệnh lý tâm thần không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc điều trị bệnh mãn tính không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc điều trị bệnh nặng không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc điều trị bệnh tâm lý không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc điều trị ngoại trú không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc điều trị tại các bệnh viện tư nhân không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc khám bệnh tại các bệnh viện tư nhân không?",consultant
"Bảo hiểm y tế có hỗ trợ cho việc khám bệnh tại nhà không?",consultant
"Bảo hiểm y tế có những quyền lợi gì cho người tham gia?",consultant
"Bảo hiểm y tế có quy định gì về việc chi trả cho dịch vụ điều trị ngoại trú không?",consultant
"Bảo hiểm y tế có quy định gì về việc chi trả cho thuốc kê đơn không?",consultant
"Bảo hiểm y tế có quy định gì về việc chi trả cho thuốc không kê đơn không?",consultant
"Bảo hiểm y tế có quy định gì về việc sử dụng dịch vụ cấp cứu không?",consultant
"Bảo hiểm y tế có quy định gì về việc sử dụng dịch vụ khám bệnh không?",consultant
"Bảo hiểm y tế có quy định gì về việc sử dụng dịch vụ khám bệnh?",consultant
"Bảo hiểm y tế có quy định gì về việc sử dụng dịch vụ phòng khám không?",consultant
"Bảo hiểm y tế có quy định gì về việc tái khám không?",consultant
"Bảo hiểm y tế có thể được sử dụng ở các bệnh viện nào?",consultant
"Bảo hiểm y tế có thời gian hiệu lực bao lâu?",consultant
"Bảo hiểm y tế là gì?",consultant
